Text,Language
 ഭൂമിശാസ്ത്രം,Malayalam
 കൂടാതെ ഗ്രാമീണ/നഗര ക്രമീകരണം.,Malayalam
ഇന്ത്യൻ സംസ്കാരം ഒരു പ്രചോദനമാണ്,Malayalam
 പല എഴുത്തുകാർക്കും.,Malayalam
 ഇന്ത്യ തീർച്ചയായും ഒരു പ്രതീകമാണ്,Malayalam
ലോകമെമ്പാടുമുള്ള ഐക്യത്തിന്റെ.,Malayalam
 ഇന്ത്യൻ സംസ്കാരം തീർച്ചയായും വളരെ സങ്കീർണ്ണമാണ്.,Malayalam
 കൂടാതെ,Malayalam
ഇന്ത്യൻ ഐഡന്റിറ്റി എന്ന ആശയം,Malayalam
 ചില ബുദ്ധിമുട്ടുകൾ സൃഷ്ടിക്കുന്നു.,Malayalam
 എന്നിരുന്നാലും,Malayalam
 ഇന്ത്യൻ സംസ്കാരം നിലവിലുണ്ട്.,Malayalam
 ഈ സാധാരണ സൃഷ്ടി,Malayalam
ഭാരതീയ സംസ്കാരം ചിലതിൽ നിന്നുമാണ് ഉണ്ടാകുന്നത്,Malayalam
ആന്തരിക ശക്തികൾ.,Malayalam
 എല്ലാത്തിനുമുപരി,Malayalam
ശക്തമായ ഭരണഘടനയാണ്,Malayalam
സാർവത്രിക മുതിർന്ന ഫ്രാഞ്ചൈസി,Malayalam
 നയം,Malayalam
ഇന്ത്യയുടെ സംസ്കാരം പ്രതിഫലിപ്പിക്കുന്നു,Malayalam
 വിശ്വാസങ്ങൾ,Malayalam
 മതപരമായ ചായ്‌വുകളും,Malayalam
 ഇന്ത്യയിലെ ജനങ്ങൾ.,Malayalam
ഇന്ത്യ ഒരു സാംസ്കാരിക വൈവിധ്യമുള്ള രാജ്യമാണ്,Malayalam
 ഓരോ പ്രദേശത്തിനൊപ്പം,Malayalam
അതിന്റേതായ വ്യതിരിക്തമായ സംസ്കാരം,Malayalam
തന്റെ കാലത്തെ ഏറ്റവും വലിയ പോരാളി.,Malayalam
 ഒരു നൂതന സൈനിക തന്ത്രജ്ഞൻ,Malayalam
സമർത്ഥനായ ഒരു ഭരണാധികാരിയും,Malayalam
 അവൻ ധീരനായ പോരാളിയായി കണക്കാക്കപ്പെടുന്നു.,Malayalam
 അദ്ദേഹത്തിനുണ്ടായിരുന്ന മഹത്തായ ഗുണങ്ങൾ,Malayalam
ഒരു നേതാവെന്ന നിലയിലും രാജാവ് അദ്ദേഹത്തെ പണിയാൻ സഹായിച്ചു,Malayalam
മറാത്താ സാമ്രാജ്യം ശക്തവും ബൃഹത്തായതുമായ ഒരു ശക്തിയായി.,Malayalam
ശിവാജി ബോൺസ്ലെ ജനിച്ചത്,Malayalam
 ഷഹാജി ബോൺസ്ലെയുടെ രാജകുടുംബം.,Malayalam
അദ്ദേഹം ജനിച്ച നേതാവായിരുന്നു,Malayalam
സ്ഥാപിക്കാൻ,Malayalam
 മറാത്ത സാമ്രാജ്യം അത്,Malayalam
 ശക്തരായ മുഗളന്മാരെപ്പോലും ഭയപ്പെടുത്തി.,Malayalam
1627 ഫെബ്രുവരി 16-ന് ശിവനേരിയിൽ ജനിച്ചു.,Malayalam
ഷാജിയുടെ അഭിമാന പുത്രനായിരുന്നു ശിവാജി.,Malayalam
 ഈ ശിവാജി മഹാരാജ് ഉപന്യാസം,Malayalam
 ഇംഗ്ലീഷിൽ മഹത്വത്തെക്കുറിച്ച് നിങ്ങളോട് പറയും,Malayalam
 ജനങ്ങളുടെ രാജാവിന്റെ വീര്യവും.,Malayalam
ശിവജിയുടെ അമ്മ ജിജാബായി ആയിരുന്നു,Malayalam
വ്യക്തിത്വത്തിലും വളരെ ശക്തനാണ്.,Malayalam
 അവൾ പുണ്യവതിയും ദാനവുമായിരുന്നു,Malayalam
ശരിയായ വിദ്യാഭ്യാസം,Malayalam
 അവനെ നിർഭയനാക്കാൻ അവളുടെ മകൻ.,Malayalam
 അത് കേട്ടാണ് അവൻ വളർന്നത്,Malayalam
 യുടെ വീര്യവും മഹത്വവും,Malayalam
 രാമായണവും മഹാഭാരതവും.,Malayalam
അദ്ദേഹവും ഉപദേശങ്ങൾ പിന്തുടർന്നു,Malayalam
ഈ രണ്ട് ഇതിഹാസങ്ങളിൽ മാത്രമല്ല,Malayalam
ശക്തമായ പ്രതിരോധശേഷിയുള്ള സവിശേഷതകൾ,Malayalam
ഒരു ഉത്തമ ഹിന്ദു സ്വഭാവം.,Malayalam
 അവൻ ഒരിക്കലും കുമ്പിടാൻ പഠിച്ചിട്ടില്ല,Malayalam
ഏതെങ്കിലും ശക്തിയിലേക്ക് ഇറങ്ങി.,Malayalam
ഈ ശിവാജി മഹാരാജ് പ്രബന്ധത്തിൽ,Malayalam
,Malayalam
നേട്ടങ്ങൾ പുറത്തെടുക്കും.,Malayalam
ജീവനുള്ള ആളുകൾക്ക് വേണ്ടി,Malayalam
 മുഗൾ സാമ്രാജ്യം നശിപ്പിച്ചു,Malayalam
 ഛത്രപതി ശിവാജി മഹാരാജിന്റെ ജനനം,Malayalam
 നല്ല ശകുനമായിരുന്നു.,Malayalam
 കഷ്ടപ്പാടുകളുടെ കാലത്ത്,Malayalam
മുഗൾ ഭരണം,Malayalam
ജനങ്ങൾക്ക് പ്രതീക്ഷയുടെ കിരണം.,Malayalam
 ഫെബ്രുവരി 18 നാണ് മഹാരാജ് ജനിച്ചത്,Malayalam
ജൂലിയൻ കലണ്ടർ പ്രകാരം 1630,Malayalam
 ഫാൽഗുൻ കൃഷ്ണനെക്കുറിച്ചും,Malayalam
 തൃതീയ (ഫൽഗുൻ കൃഷ്ണ തൃതീയ),Malayalam
 ഹിന്ദു കലണ്ടർ പ്രകാരം,Malayalam
 ജുന്നാർ നഗരത്തിലെ ശിവനേരി കോട്ടയിൽ,Malayalam
 പൂനെ ജില്ലയ്ക്ക് സമീപം,Malayalam
ഭോസാലെയും ജിജാബായ് ഭോസാലെയും.,Malayalam
ഞങ്ങൾ ചില വിവരങ്ങൾ നൽകിയിട്ടുണ്ട്,Malayalam
 ശിവാജി മഹാരാജിന്റെ ജന്മദിനത്തെക്കുറിച്ച്,Malayalam
 ഈ ലേഖനത്തിന്റെ അവസാനം.,Malayalam
അവന്റെ കുട്ടിക്കാലത്ത്,Malayalam
" ജീജാമാതാ അവനെ ""ശിവബാ"" എന്ന് വിളിച്ചു.",Malayalam
 അദ്ദേഹം രാജാവിനെ സേവിച്ചു,Malayalam
 തന്റെ ചെറുപ്പകാലത്ത് ബീജാപൂർ.,Malayalam
" ""ജഹാഗീർദാർ"" എന്ന നിലയിൽ",Malayalam
 പൂനെയിലെ ഒരു പ്രത്യേക പ്രദേശത്താണ് അദ്ദേഹം താമസിച്ചിരുന്നത്.,Malayalam
 ശിവജിയുടെ അമ്മ ജിജാബായി.,Malayalam
 അഗാധമായ മതവിശ്വാസിയായിരുന്നു,Malayalam
 പിതാവിന്റെ അതിമോഹമുള്ള സ്ത്രീ,Malayalam
 സിന്ദ്ഖേഡ് നേതാവ് ലഖുജിറാവു ജാദവ് ആയിരുന്നു.,Malayalam
 സത്യം ജയിക്കും,Malayalam
അവസാനം,Malayalam
എന്ന് പഠിപ്പിച്ചത്,Malayalam
ശരിയായതിന് വേണ്ടി പോരാടുന്നു,Malayalam
 എന്ത് വെല്ലുവിളികൾ ഉണ്ടായാലും,Malayalam
 നിങ്ങളുടെ മുഖമാണ് ഏറ്റവും പ്രധാനം,Malayalam
 കുട്ടിക്കാലത്ത് അവൾ അവനെ പഠിപ്പിച്ച പാഠം.,Malayalam
ശിവജി വളർന്നപ്പോൾ,Malayalam
 ജീജാമാതയുടെ ഉപദേശങ്ങൾ ഉണ്ടായിരുന്നു,Malayalam
 അവന്റെ മനസ്സിൽ അഗാധമായ സ്വാധീനം.,Malayalam
നമ്മൾ നോക്കിയാൽ,Malayalam
ഇന്ത്യൻ തിരഞ്ഞെടുപ്പിന്റെ സാഹചര്യം,Malayalam
 മതിയായ ശക്തിയുള്ള ഏതെങ്കിലും ക്രമരഹിത വ്യക്തി,Malayalam
പണത്തിന് തിരഞ്ഞെടുപ്പിൽ മത്സരിക്കാം.,Malayalam
അവർ ഒരു പൗരനായിരിക്കണം,Malayalam
 രാജ്യം ഒപ്പം ആയിരിക്കുക,Malayalam
കുറഞ്ഞത് 25 വയസ്സ്.,Malayalam
 കുറച്ച് ഉണ്ട്,Malayalam
വളരെ എളുപ്പമുള്ള ക്ലോസുകളും.,Malayalam
ഏറ്റവും വിചിത്രമായ കാര്യം മത്സരിക്കുക എന്നതാണ്,Malayalam
തിരഞ്ഞെടുപ്പിന് ആവശ്യമില്ല,Malayalam
 ഏതെങ്കിലും മിനിമം വിദ്യാഭ്യാസ യോഗ്യത.,Malayalam
 അങ്ങനെ,Malayalam
 കൂടാതെ അർഹതയില്ലാത്ത സ്ഥാനാർത്ഥികളും,Malayalam
അധികാരത്തിൽ വരുകയും അനന്തമായി അത് ദുരുപയോഗം ചെയ്യുകയും ചെയ്യുക.,Malayalam
 വിദ്യാഭ്യാസമില്ലാത്ത മന്ത്രിമാരുള്ള രാജ്യം,Malayalam
 വികസിപ്പിക്കാനോ ശരിയായ പാതയിൽ പോകാനോ കഴിയില്ല.,Malayalam
വിദ്യാസമ്പന്നരായ മന്ത്രിമാരെയാണ് സർക്കാരിൽ വേണ്ടത്.,Malayalam
അവർക്കാണ് ഉണ്ടാക്കാൻ കഴിയുന്നത്,Malayalam
അവർ കൈകാര്യം ചെയ്യുന്നതുപോലെ രാജ്യം പുരോഗമിക്കും,Malayalam
 നിരക്ഷരരെക്കാൾ നല്ലത് കാര്യങ്ങൾ.,Malayalam
 സ്ഥാനാർത്ഥികൾ നല്ല യോഗ്യതയുള്ളവരായിരിക്കണം,Malayalam
ഒരു വലിയ ഉത്തരവാദിത്തം ഏറ്റെടുക്കാൻ വേണ്ടി,Malayalam
 ഒരു രാഷ്ട്രം മുഴുവനും നടത്തുന്നതുപോലെ.,Malayalam
ചുരുക്കിപ്പറഞ്ഞാൽ നമ്മുടെ നാടിനെ രക്ഷിക്കണം,Malayalam
അഴിമതിക്കാരും വിദ്യാഭ്യാസമില്ലാത്തവരുമായ രാഷ്ട്രീയക്കാർ,Malayalam
പരാന്നഭോജികൾ ഭക്ഷിക്കുന്നതിനേക്കാൾ കുറവല്ല,Malayalam
 വികസന വളർച്ചയെ അകറ്റി,Malayalam
രാജ്യവും അതിന്റെ വിഭവങ്ങളും.,Malayalam
 തകർക്കാൻ നമ്മൾ എല്ലാവരും ഒന്നിക്കണം,Malayalam
 ചക്രവും ജോലിയും,Malayalam
 നമ്മുടെ രാജ്യത്തിന്റെ സമ്പന്നമായ ഭാവി.,Malayalam
പത്രത്തിന്റെ പ്രചാരം ആരംഭിച്ചത്,Malayalam
17-ആം നൂറ്റാണ്ട്. വിവിധ രാജ്യങ്ങൾ,Malayalam
 ആരംഭിക്കുന്നതിന് വ്യത്യസ്ത സമയപരിധികളുണ്ട്,Malayalam
 പത്രങ്ങളുടെ പ്രസിദ്ധീകരണം. 1665-ൽ,Malayalam
ആദ്യത്തെ യഥാർത്ഥ പത്രം ഇംഗ്ലണ്ടിലാണ് അച്ചടിച്ചത്.,Malayalam
 ആദ്യത്തെ അമേരിക്കൻ പത്രം,Malayalam
വിദേശത്തും ആഭ്യന്തരമായും പൊതു സംഭവങ്ങൾ എന്ന് പേരിട്ടു,Malayalam
 1690-ൽ അച്ചടിച്ചു. അതുപോലെ,Malayalam
ഇതെല്ലാം 1702 മുതൽ കാനഡയിലും ആരംഭിക്കുന്നു,Malayalam
1752-ലെ ആദ്യത്തെ പത്രം,Malayalam
 ഹാലിഫാക്സ് ഗസറ്റ് അതിന്റെ പ്രസിദ്ധീകരണം ആരംഭിച്ചു.,Malayalam
19-ആം നൂറ്റാണ്ടിന്റെ അവസാനത്തിൽ,Malayalam
 വളരെ സാധാരണവും ആയിത്തീർന്നു,Malayalam
 കാരണം കുറഞ്ഞ വിലയ്ക്ക് ലഭ്യമായിരുന്നു,Malayalam
 അവരുടെ മേലുള്ള സ്റ്റാമ്പ് ഡ്യൂട്ടി നിർത്തലാക്കൽ. പക്ഷേ,Malayalam
 ഇരുപതാം നൂറ്റാണ്ടിന്റെ തുടക്കത്തിൽ കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ,Malayalam
 അച്ചടിയുടെ പഴയ തൊഴിൽ രീതി മാറ്റിസ്ഥാപിക്കാൻ തുടങ്ങി.,Malayalam
പത്രം വളരെ ശക്തമായ ഒരു മാധ്യമമാണ്,Malayalam
ആളുകൾക്കിടയിൽ വിവരങ്ങൾ പ്രചരിപ്പിക്കുന്നു.,Malayalam
 നമുക്ക് ആവശ്യമുള്ളതുപോലെ വിവരങ്ങൾ വളരെ പ്രധാനപ്പെട്ട ഒരു കാര്യമാണ്,Malayalam
 നമുക്ക് ചുറ്റും എന്താണ് സംഭവിക്കുന്നതെന്ന് അറിയുക. കൂടാതെ,Malayalam
 എന്ന സ്ഥലത്തെ സംഭവങ്ങളിലേക്ക്,Malayalam
നമ്മുടെ ചുറ്റുപാടുകൾ സഹായിക്കുന്നു,Malayalam
 മികച്ച ആസൂത്രണത്തിലും തീരുമാനത്തിലും ഞങ്ങൾ.,Malayalam
സർക്കാരും മറ്റും,Malayalam
ഔദ്യോഗിക പ്രഖ്യാപനങ്ങൾ,Malayalam
 ഒരു പത്രത്തിൽ ചെയ്തു.,Malayalam
 സർക്കാർ,Malayalam
 ജോലി പോലെയുള്ള തൊഴിലുമായി ബന്ധപ്പെട്ട വിവരങ്ങൾ,Malayalam
 ഒഴിവുകളും വ്യത്യസ്ത മത്സരവുമായി ബന്ധപ്പെട്ടതും,Malayalam
വിവരങ്ങളും ആകുന്നു,Malayalam
 പത്രത്തിൽ പ്രസിദ്ധീകരിച്ചു.,Malayalam
കാലാവസ്ഥാ പ്രവചനങ്ങൾ,Malayalam
ബിസിനസ് സംബന്ധമായ വാർത്തകൾ,Malayalam
 സാമ്പത്തിക,Malayalam
 കായിക വിനോദവുമായി ബന്ധപ്പെട്ട എല്ലാം,Malayalam
 വിവരങ്ങൾ പത്രത്തിൽ പ്രസിദ്ധീകരിക്കുന്നു.,Malayalam
പത്രമാണ് ഏറ്റവും അനുയോജ്യം,Malayalam
 വർദ്ധിക്കുന്നതിന്റെ ഉറവിടം,Malayalam
നിലവിലെ കാര്യങ്ങൾ. മിക്ക വീടുകളിലും,Malayalam
ഇന്നത്തെ സമൂഹത്തിൽ,Malayalam
 ഒരു വായന പത്രം.,Malayalam
ഡിജിറ്റലൈസേഷന്റെ ഈ കാലഘട്ടത്തിൽ,Malayalam
 ധാരാളം ഡാറ്റ ഉണ്ട്,Malayalam
ഇന്റർനെറ്റിൽ ലഭ്യമാണ്.,Malayalam
മിക്ക വാർത്തകളും,Malayalam
 നേരിടാൻ ചാനലും പത്ര പ്രസിദ്ധീകരണ സ്ഥാപനങ്ങളും,Malayalam
 എന്ന പ്രവണതയ്‌ക്കൊപ്പം,Malayalam
 ഡിജിറ്റൈസേഷൻ തുറന്നു,Malayalam
അവരുടെ സ്വന്തം വെബ്സൈറ്റും മൊബൈൽ ആപ്ലിക്കേഷനും.,Malayalam
 വിവരങ്ങൾ സോഷ്യൽ വഴി തൽക്ഷണം പ്രചരിക്കുന്നു,Malayalam
മാധ്യമങ്ങളും വെബ്സൈറ്റുകളും.,Malayalam
ഈ നിലവിലെ സാഹചര്യത്തിൽ,Malayalam
 എവിടെ വിവരങ്ങൾ,Malayalam
ഇന്റർനെറ്റിൽ തത്സമയം ഏതാണ്ട് ലഭ്യമാണ്,Malayalam
 പത്രം അതിന്റെ യഥാർത്ഥ രൂപത്തിൽ തോന്നുന്നു,Malayalam
ഒരു ട്രീറ്റ് നേരിടാൻ,Malayalam
അസ്തിത്വം. എന്നിരുന്നാലും,Malayalam
 പ്രതിവാര പത്രങ്ങൾ ഇപ്പോഴും,Malayalam
 ഇതിൽ അതിന്റെ പ്രാധാന്യം നിലനിർത്തുക,Malayalam
 ഡിജിറ്റൽ യുഗം.,Malayalam
 പത്രം ഇപ്പോഴും പരിഗണിക്കപ്പെടുന്നു,Malayalam
ഏതൊരു വിവരത്തിന്റെയും ആധികാരിക ഉറവിടമായി.,Malayalam
ഒട്ടുമിക്ക പത്രങ്ങൾക്കും ഒരു പ്രത്യേകതയുണ്ട്,Malayalam
 യുവാക്കൾക്കും സ്കൂൾ വിദ്യാർത്ഥികൾക്കുമുള്ള വിഭാഗം,Malayalam
 അവരുടെ കഴിവുകൾ പ്രകടിപ്പിക്കാനും പ്രകടിപ്പിക്കാനും.,Malayalam
ക്വിസ്,Malayalam
 ചെറുകഥ,Malayalam
ഏത് പത്രം ഉണ്ടാക്കുന്നു,Malayalam
 രസകരമായ ലേഖനങ്ങൾ,Malayalam
 സ്കൂൾ വിദ്യാർത്ഥികൾക്കിടയിൽ.,Malayalam
ഉത്തേജിപ്പിക്കുന്നതിനും ഇത് സഹായിക്കുന്നു,Malayalam
വായിക്കുന്ന ശീലം,Malayalam
ചെറുപ്പം മുതലേ പത്രം.,Malayalam
പത്രങ്ങൾ ഒരു വലിയ ഉറവിടമാണ്,Malayalam
 വിവരം,Malayalam
വീട്ടിൽ ലഭ്യമാണ്.,Malayalam
 ഓരോരുത്തരും,Malayalam
 ഉൾക്കൊള്ളാൻ ഉറപ്പാക്കണം,Malayalam
 വായിക്കുന്ന ശീലം,Malayalam
 അവരുടെ ജീവിതത്തിൽ പത്രങ്ങൾ.,Malayalam
 ഇന്നത്തെ ഡിജിറ്റൽ ലോകത്ത്,Malayalam
വിവരങ്ങളുടെ ഓൺലൈൻ ഉറവിടം,Malayalam
എളുപ്പത്തിൽ ലഭ്യമാണ് എന്നാൽ,Malayalam
 ആധികാരികതയും വിശ്വാസ്യതയും,Malayalam
 അത്തരം വിവരങ്ങളാണ്,Malayalam
 അറിയപ്പെടാത്ത. പത്രമാണ്,Malayalam
 നൽകുന്നത് ഉറപ്പാക്കുന്നു,Malayalam
 ഞങ്ങൾ കൃത്യവും പരിശോധിച്ചുറപ്പിച്ചതുമാണ്,Malayalam
 വിവരങ്ങൾ. പത്രങ്ങൾ സ്ഥിരമാണ്,Malayalam
 കാരണം അവർ ആയിരുന്നതിനാൽ,Malayalam
 ജനങ്ങളുടെ വിശ്വാസം നേടിയെടുക്കാൻ കഴിയും,Malayalam
 അതിന്റെ സാധുതയുള്ള വിവരങ്ങൾക്കൊപ്പം. സാമൂഹികമായി,Malayalam
പത്രം ഒരു പ്രധാന പങ്ക് വഹിക്കുന്നു,Malayalam
 വളർത്തലും പരിപാലിക്കലും,Malayalam
 മനോവീര്യവും ഐക്യവും,Malayalam
 സമൂഹം ഒരു വലിയ പരിധി വരെ.,Malayalam
ഏറ്റവും അറിയപ്പെടുന്ന ഒന്ന്,Malayalam
ഇന്ത്യയിലെ ആദരണീയരായ വ്യവസായികളും,Malayalam
 രത്തൻ നേവൽ ടാറ്റയാണ് ചെയർമാൻ,Malayalam
ടാറ്റ സൺസും ടാറ്റ ഗ്രൂപ്പും. 73-ാം വയസ്സിൽ,Malayalam
 ടാറ്റ രാജ്യത്തെ ഏറ്റവും വലിയ കമ്പനികളിലൊന്നാണ്,Malayalam
 ഏകദേശം 100 പേർ അടങ്ങുന്ന സംഘങ്ങൾ,Malayalam
 മൊത്തം വരുമാനമുള്ള സ്ഥാപനങ്ങൾ,Malayalam
 67 ബില്യൺ ഡോളർ. ചെയർമാൻ കൂടിയാണ്,Malayalam
 ടാറ്റ സ്റ്റീൽ പോലുള്ള പ്രധാന ടാറ്റ കമ്പനികളുടെ,Malayalam
 ടാറ്റ മോട്ടോഴ്‌സ്,Malayalam
ടാറ്റ കൺസൾട്ടൻസി സർവീസസ്,Malayalam
 ടാറ്റ കെമിക്കൽസ്,Malayalam
ഇന്ത്യൻ ഹോട്ടൽ കമ്പനി.,Malayalam
1937 ഡിസംബർ 28 നാണ് ടാറ്റ ജനിച്ചത്,Malayalam
 മുംബൈ,Malayalam
 അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ ജംസെഡ്ജി ടാറ്റ ആയിരുന്നു.,Malayalam
 ടാറ്റ ഗ്രൂപ്പിന്റെ സ്ഥാപകൻ. ചെറുപ്പത്തിൽ,Malayalam
 ടാറ്റയ്ക്ക് അസ്വസ്ഥതയുണ്ടായിരുന്നു,Malayalam
മാതാപിതാക്കളുടെ വേർപിരിയലിനു ശേഷമുള്ള കുട്ടിക്കാലം.,Malayalam
 അവനെ വളർത്തിയത് അവന്റെ മുത്തശ്ശിയാണ്,Malayalam
ടാറ്റ പാലസിൽ ആഡംബരത്തിന്റെ മടിത്തട്ടിൽ നവജ്‌ബായി ലേഡി.,Malayalam
 അമേരിക്കയ്ക്ക് ഒരു പ്രത്യേക ആകർഷണം ഉണ്ടായിരുന്നു,Malayalam
ടാറ്റയുടെ പിൻഗാമിയും അദ്ദേഹവും കോർണൽ സർവകലാശാലയിൽ പോയി,Malayalam
 ആർക്കിടെക്ചറും സ്ട്രക്ചറൽ എഞ്ചിനീയറിംഗും പഠിക്കാൻ.,Malayalam
 പിന്നീട് അദ്ദേഹം ഒരു മാനേജ്മെന്റിനെ പിന്തുടർന്നു,Malayalam
ഹാർവാർഡ് യൂണിവേഴ്സിറ്റിയിൽ നിന്നുള്ള കോഴ്സ്.,Malayalam
പിന്നീട് ടാറ്റ ആകാനുള്ള വഴിയൊരുക്കി,Malayalam
ടാറ്റ ഇൻഡസ്ട്രീസിന്റെ ചെയർമാൻ,Malayalam
 ഉന്നയിക്കുന്നതിൽ പ്രധാന പങ്കുവഹിക്കുകയും ചെയ്തു,Malayalam
പരിഷ്കാരങ്ങളുടെ വിപുലമായ ശ്രേണിയിൽ.,Malayalam
അദ്ദേഹത്തിന്റെ മേൽനോട്ടത്തിലായിരുന്നു അത്,Malayalam
 ടാറ്റ കൺസൾട്ടൻസി സർവീസസ് പൊതുമേഖലാ സ്ഥാപനമായി,Malayalam
ഒപ്പം ടാറ്റ മോട്ടോഴ്‌സും ലിസ്റ്റ് ചെയ്തു,Malayalam
 ന്യൂയോർക്ക് സ്റ്റോക്ക് എക്സ്ചേഞ്ച് നൽകുന്നു,Malayalam
അത് കൂടുതൽ അന്താരാഷ്ട്ര ശക്തിയും അംഗീകാരവും.,Malayalam
 അദ്ദേഹം നേതൃത്വം നൽകി,Malayalam
 കോറസിനായുള്ള ടാറ്റയുടെ വിജയകരമായ ബിഡ്,Malayalam
 ഒരു ആംഗ്ലോ-ഡച്ച് സ്റ്റീൽ,Malayalam
അതുപോലെ ജാഗ്വാറും ലാൻഡ് റോവറും,Malayalam
ഫോർഡ് കമ്പനിയിൽ നിന്നുള്ള ബ്രാൻഡുകൾ.,Malayalam
അദ്ദേഹത്തിന്റെ കാലത്ത് കമ്പനി,Malayalam
ഇന്ത്യയുടെ വിക്ഷേപണത്തിന് സാക്ഷ്യം വഹിച്ചു,Malayalam
 ആദ്യത്തെ യഥാർത്ഥ ഇന്ത്യൻ കാർ,Malayalam
